# Fold1_True Fold1_Pred Fold2_True Fold2_Pred Fold3_True Fold3_Pred Fold4_True Fold4_Pred Fold5_True Fold5_Pred
 2.18000000 2.20208238 0.00000000 -0.09655763 1.92300000 1.94606376 6.73000000 6.87585816 4.51100000 4.45695490
 0.42700000 0.67409762 0.26600000 0.81693914 2.54100000 2.53596734 1.42900000 1.36557658 5.11600000 5.08202619
 1.03000000 1.14002037 1.31600000 1.76673500 0.70800000 0.73058041 1.43800000 1.52983423 3.18000000 3.05619495
 0.61500000 0.53680780 4.57700000 4.15353843 3.25900000 3.09717794 2.56600000 2.90708551 4.03200000 3.95105120
 0.24200000 0.31120679 0.13800000 1.05508078 3.14500000 3.17629722 1.55400000 1.73897757 3.29800000 3.27437415
 1.42900000 1.29645360 0.24800000 0.47284042 1.36100000 1.33080575 0.81600000 0.77810640 3.17500000 3.12819654
 0.73200000 0.79611952 0.20600000 0.03712557 0.91000000 0.75581200 0.00200000 1.87720328 0.35800000 0.56702225
 6.66400000 5.30495681 3.04500000 3.25866110 2.51100000 2.41401237 3.48800000 3.79118386 3.20300000 3.20070371
 4.46200000 4.40185305 0.77700000 0.98109148 0.34200000 0.31336856 0.05800000 0.83865639 0.13100000 0.17438892
 0.82100000 0.73550311 2.82100000 2.97095012 0.89200000 0.88579249 0.16100000 0.04079753 1.30900000 1.04715209
 2.89600000 2.98619047 3.18600000 2.86225052 1.28900000 1.02430774 0.29000000 0.18522642 0.65600000 0.65942699
 3.41400000 3.47900756 3.26500000 3.24756683 1.81100000 1.73878874 0.52100000 0.42871628 2.69500000 2.77624639
 3.62600000 3.62312164 5.34300000 5.27068498 1.40600000 1.71074680 0.84300000 1.41901965 0.92700000 1.06359874
 1.80700000 1.84304907 2.71800000 2.79557056 0.03700000 0.27466063 5.13600000 5.08521656 1.03100000 1.06116281
 3.03200000 3.03117249 1.21900000 1.20153388 2.65700000 2.32361345 3.75700000 3.72595316 2.27500000 2.28814954
 2.43600000 2.31973348 2.50600000 2.51672307 0.18000000 0.25226536 0.67300000 0.45109185 1.06100000 0.55739243
 1.41000000 1.44013400 1.84500000 1.94642780 1.40700000 1.67486051 2.36300000 2.33053416 0.33000000 0.75953362
 2.38200000 2.35713558 3.34300000 3.40998138 5.47800000 5.25646997 2.20600000 2.44448200 5.02400000 5.03452280
 0.46500000 1.06875592 0.23200000 0.37563485 3.16300000 3.13055570 2.89200000 2.90182402 1.85100000 1.66878995
 2.20700000 2.05374018 2.84200000 2.76039739 2.92800000 3.09689431 1.32100000 1.57212898 3.94700000 4.06383711
 3.96200000 3.97893866 1.54400000 1.58665607 1.88000000 1.86576413 3.59600000 3.62057402 1.49400000 1.60614003
 0.27800000 0.31408914 0.73400000 0.77094808 1.16900000 1.26572521 0.59700000 0.90023428 0.66700000 2.10243922
 0.22300000 0.20101283 0.60300000 0.45661765 0.83700000 0.76637971 3.15300000 3.23064131 0.33600000 0.73532433
 3.67200000 3.52499683 0.00000000 2.00036497 1.49800000 1.13399224 2.66900000 2.73160812 0.30600000 0.36305843
 0.63600000 0.71164076 3.67800000 3.65640578 1.93300000 1.81481640 0.83700000 0.87014069 1.62500000 1.70696445
 0.17900000 0.18444236 0.46500000 1.11535696 1.43900000 1.36541310 3.14100000 3.09763575 0.69000000 0.54392007
 4.14700000 4.18904868 2.41100000 2.43121546 0.15300000 0.14736424 1.54800000 1.63309354 1.65800000 1.75850254
 0.26700000 0.09749155 2.23100000 2.06440860 1.32400000 1.33911143 2.33000000 2.55931281 5.80500000 5.55110485
 0.66900000 1.58482699 3.51400000 3.54429848 5.92400000 5.95852063 4.00500000 4.02762672 4.41700000 4.49365250
 4.98500000 4.81510787 0.31900000 0.31621081 1.12400000 1.08774859 2.06300000 1.79826332 2.44300000 2.43670122
 3.29700000 3.32540058 2.56300000 2.69706588 2.12800000 1.90728695 0.83600000 1.33180596 0.00200000 0.06040291
 0.47300000 0.47473693 3.21500000 3.19176696 0.93900000 0.95557972 1.80100000 1.11827763 0.49300000 0.58570669
 1.63200000 1.19134140 0.59400000 1.43599338 2.05400000 1.88230278 0.01500000 0.04747210 3.18300000 3.25118649
 0.16800000 0.12683159 2.10500000 2.09098510 1.10500000 1.08640608 1.53000000 1.62017135 0.80900000 1.25059824
 1.19800000 1.37173564 1.10500000 1.19400687 0.02700000 -0.06057027 4.45200000 4.59944949 0.08800000 0.25882024
 0.81900000 0.69521525 0.00200000 0.05090684 0.04200000 0.03627724 0.83900000 0.73091858 1.31500000 1.36763466
 2.69700000 2.55949911 0.30200000 0.72712822 2.66300000 2.68921477 0.00400000 2.15085419 0.60200000 0.53746066
 3.26600000 3.39819767 1.00500000 0.90436880 3.11000000 3.08305159 3.34600000 3.47262394 3.25900000 3.17514466
 2.37800000 2.25186676 4.10100000 3.99179080 3.18800000 3.17278558 4.12400000 4.14471229 1.34200000 1.28992106
 2.86900000 2.82730437 3.69300000 3.57016528 1.29500000 1.50286096 0.50600000 0.24794908 0.51800000 2.20990592
 0.13400000 1.24849517 0.96300000 1.00679753 4.19600000 4.71711869 0.73700000 0.44313554 5.14700000 4.74732889
 3.94100000 3.96540335 1.20300000 1.26403796 4.78200000 4.64909008 2.39700000 2.31740700 2.54600000 2.49805057
 2.86900000 2.88876134 0.18900000 0.09911310 2.38200000 2.35611882 2.46600000 2.35403769 6.83300000 6.61773264
 2.66000000 2.71388026 0.97800000 0.99019151 1.25500000 0.91349071 0.43500000 0.53807877 2.49900000 2.64106121
 1.95400000 1.57191948 1.06900000 0.96591170 3.47800000 3.36781339 0.91100000 0.88363160 2.50900000 2.67426156
 1.49500000 1.66318316 5.07200000 5.27641481 2.16400000 2.25942853 0.13600000 0.14351623 1.00700000 0.79013181
 3.45400000 3.50072859 2.87200000 2.93426623 1.98700000 1.96327824 3.25400000 2.97678513 1.83800000 1.95527861
 1.90900000 1.90647309 2.55000000 2.84292614 2.96500000 2.41072728 4.49000000 4.61883233 3.89600000 3.95972556
 2.77800000 2.87272500 0.23300000 0.11551003 3.41700000 3.40389871 1.83800000 1.79316732 2.46400000 2.22852396
 1.10300000 1.03815824 4.06700000 4.21724647 1.07000000 1.09143336 3.17000000 3.17501524 0.24000000 0.55393522
 0.81200000 0.83538661 0.74200000 0.61668059 2.13700000 2.04016645 0.23300000 0.08811826 2.21500000 2.09824857
 1.59600000 1.70362429 1.62600000 1.61581604 6.70500000 6.11932410 1.15000000 1.22149773 0.13600000 0.22836934
 2.75800000 2.58580809 0.17700000 0.40246061 4.26200000 4.21987544 2.03400000 1.81506751 2.69700000 2.69141930
 5.26900000 5.18690607 2.37100000 2.32716469 2.42900000 2.44184143 2.99000000 2.97446317 0.00800000 0.09732975
 2.56400000 2.51666110 0.00900000 0.10007952 0.53100000 0.41933885 1.65000000 1.64511038 6.93900000 6.78898932
 0.37200000 0.37244749 0.67000000 0.56987162 3.47700000 3.76272940 1.55800000 1.62698423 1.30800000 1.56372648
 4.30100000 4.34539673 0.49900000 0.52992598 5.49500000 5.03497269 3.19700000 3.09776412 2.06500000 2.06923518
 1.63500000 1.71602730 0.85400000 2.38477939 2.11400000 2.42599246 1.85500000 1.96922270 2.59600000 2.56992064
 0.28400000 -0.01906378 0.20800000 0.13845460 0.84900000 1.68654784 0.19900000 0.17651992 3.37900000 3.36045911
 3.01300000 3.10391181 2.63400000 2.57072449 0.66800000 0.96438937 1.19300000 1.11793669 2.93200000 2.58646708
 0.21100000 0.24695058 4.35300000 4.26234931 7.26000000 7.25767836 3.83800000 3.87299351 2.31100000 2.05537395
 3.35200000 3.30316879 0.02600000 0.14187843 1.73700000 1.66331502 0.46500000 0.98330807 4.12700000 4.07697636
 3.71500000 3.79630858 4.41700000 4.52607679 2.54900000 2.44389616 0.28000000 0.35219714 0.03300000 0.00155707
 0.69800000 0.97000516 1.52200000 1.81622953 2.15500000 2.23416500 1.16700000 1.43369872 0.13600000 0.09076639
 0.68300000 0.78417055 2.41400000 2.17092113 3.79700000 3.74283952 1.11000000 1.13269615 3.17000000 3.09221396
 3.42300000 3.29540310 0.01300000 -0.15789253 0.35500000 0.39986176 3.14500000 3.14372501 2.09900000 2.05462965
 0.36400000 0.19562620 3.94100000 3.94788907 1.64800000 1.65245157 4.06700000 4.25088326 2.77200000 2.81320438
 2.27900000 1.71224650 3.60800000 3.41851763 4.22800000 4.24279263 0.78200000 0.73576965 1.17000000 1.05067729
 3.59500000 3.57477164 0.78600000 0.75605485 0.80800000 0.75349767 3.25900000 3.27395350 4.35600000 4.03529612
 1.01300000 0.91980607 0.54800000 0.36061603 1.65000000 1.73755299 2.78900000 2.86634326 6.27900000 6.22470910
 0.26400000 0.38838586 0.90500000 1.06519723 1.27500000 1.30292322 2.33800000 1.84861920 2.51600000 2.58794737
 1.52900000 1.62738039 0.56400000 0.60051409 9.99900000 4.67722702 0.06300000 0.07669650 3.28500000 3.32356633
 5.11300000 3.44298316 2.36800000 2.36160471 2.05800000 2.16483309 0.88700000 0.40390305 2.23800000 2.26314750
 4.22300000 3.86711403 0.24800000 0.31533799 3.67500000 3.61406432 1.98700000 1.72001651 1.52100000 1.56469961
 0.17400000 0.24085053 3.92800000 3.85808403 2.90500000 2.82265122 1.40600000 1.62101895 0.00000000 0.47897934
 0.32900000 0.94301420 2.35000000 2.31228960 0.00700000 0.01119441 4.68900000 4.64561319 3.16200000 2.92795254
 4.66000000 4.65943807 0.01000000 0.17822539 0.10400000 0.17469115 4.38700000 4.47130931 1.82000000 1.98574191
 4.77400000 4.37935418 3.61100000 3.51308380 1.14800000 0.79527498 2.49500000 2.52991272 0.32500000 0.53419839
 1.33300000 1.36346826 0.05200000 -0.05308140 2.17800000 2.14971598 0.66200000 0.33319294 1.08700000 1.29112156
 0.64900000 0.65483656 0.00000000 -0.00829530 2.50800000 2.46388017 3.96600000 4.07614203 1.56800000 1.64033425
 2.09900000 2.04438428 6.62700000 6.22733672 0.86000000 0.79484866 1.84600000 1.85101645 3.58200000 3.60271942
 2.69500000 2.78366485 3.89900000 4.12026912 1.92300000 1.84268774 4.89100000 4.88779859 0.47400000 0.61038960
 0.70900000 0.59932739 4.00600000 4.06474630 3.65100000 3.59547298 2.61700000 2.89696280 2.15800000 2.22515394
 4.20500000 4.25095710 3.33100000 3.19918627 0.45100000 0.37423912 0.03700000 0.16887478 2.12500000 2.35888993
 0.85800000 0.81178779 1.54400000 1.54898781 1.12000000 0.90374044 1.29500000 1.82262907 0.76900000 2.27305149
 3.08900000 3.10334582 0.51100000 0.63209376 6.49100000 6.03552902 1.54900000 1.50519293 1.42700000 1.64117371
 6.38000000 6.40572329 0.25200000 0.30318571 0.00200000 0.47550923 3.27300000 3.21623198 1.83600000 1.92813579
 1.14500000 0.96955409 0.55300000 0.46025412 1.56300000 1.57704744 2.19400000 2.25771952 0.64300000 0.52235488
 0.90500000 0.95739807 2.52500000 2.47829519 2.18600000 1.93658165 1.50200000 1.56236270 1.18300000 1.19796877
 3.29300000 3.27837766 1.33400000 1.21340955 0.66600000 0.61106691 4.40700000 4.44698129 0.79800000 0.74187856
 5.06800000 4.66225110 0.36500000 0.38368780 4.91600000 5.19034412 0.93900000 0.79108554 0.79600000 0.78605727
 2.04300000 2.03245434 3.16300000 3.15787717 3.12200000 3.21160334 0.76100000 0.48684238 0.73800000 0.62161167
 2.65700000 2.23665528 2.35200000 2.25323513 6.67800000 5.59875431 0.46500000 0.46859433 0.51500000 0.32890852
 0.52800000 0.89048991 1.24500000 1.10899683 4.50900000 4.49716621 3.19000000 3.13209631 0.02700000 0.19976094
 2.55900000 2.81889414 1.44000000 1.31120684 2.26000000 2.31709800 1.89700000 1.81345463 0.34400000 1.34319874
 3.08700000 3.10539205 3.81300000 3.81249814 2.86300000 2.79208234 1.43900000 1.15243052 0.04700000 0.42133023
 2.81500000 2.57135078 2.89700000 2.89557872 1.15500000 1.21847017 0.04000000 -0.00737356 5.61200000 5.33607670
 2.90700000 2.99041059 3.26300000 3.22655083 2.59400000 2.56766557 2.00900000 1.98896265 1.86100000 1.87631025
 1.40600000 1.61233642 1.44800000 1.59750165 2.41100000 2.35397198 2.46700000 2.61537056 1.74100000 1.82123250
 0.64400000 0.63066091 1.62500000 1.64483190 0.03000000 0.90431825 2.13600000 2.17385454 3.11900000 3.12486817
 0.09300000 0.25556011 1.88500000 1.66913951 0.60400000 0.66944973 1.87500000 1.84049141 0.88900000 0.94985861
 0.53000000 0.66096547 4.44700000 4.29972300 0.82400000 1.09913233 0.41500000 0.44709716 3.12300000 3.15737232
 0.46000000 0.51280097 0.04400000 0.03784858 2.29800000 2.35912009 2.68400000 2.64707013 5.94000000 5.38689321
 0.20500000 -0.04739260 3.90500000 3.93815526 0.01500000 0.18843675 2.21500000 2.13347109 4.78200000 4.64887851
 1.42900000 1.51786565 0.92400000 1.23003147 3.22300000 3.45214242 4.11200000 3.82624903 6.57300000 6.43209824
 0.13000000 0.03664829 2.79300000 2.69976985 0.52300000 0.51121997 0.13900000 0.37169537 0.01500000 -0.11807247
 1.09500000 1.06499263 3.11100000 3.18085499 3.15300000 3.00995947 0.15200000 0.17418641 1.90900000 2.69449820
 0.65300000 0.64030764 0.54000000 0.66942573 1.55800000 1.70816085 0.96400000 1.02491608 2.61300000 2.78990634
 0.05800000 0.33101497 1.71200000 1.68933999 2.14300000 2.33714106 3.01300000 2.99940747 1.82400000 1.71425142
 0.67900000 0.76442661 5.87700000 5.45364622 4.28500000 4.24803389 0.17100000 0.17226374 2.55500000 2.84683907
 0.35800000 0.42376328 3.78000000 3.82346197 1.88600000 1.88539368 1.60400000 1.46770809 1.64600000 1.50741522
 0.75500000 1.44904497 0.42900000 0.70448297 2.78000000 2.78257327 0.00600000 0.03061026 1.45000000 1.41549841
 2.08400000 1.99300248 6.20200000 5.94693924 0.67700000 0.70811881 0.84400000 0.77224663 3.11100000 3.12606851
 0.50800000 0.82094827 2.23900000 2.52492561 2.39200000 2.51827514 1.73900000 1.99057332 3.30600000 3.11838321
 0.45200000 0.45797537 1.01000000 1.11419673 2.69500000 2.77156706 0.28100000 0.17537230 0.01500000 0.09698295
 2.87000000 2.84591686 0.19900000 0.22435560 3.60800000 3.35023913 0.62600000 1.97807227 0.60000000 1.35846054
 2.99700000 2.99562597 0.36000000 0.25552298 3.61000000 3.49107534 0.96600000 0.71250402 0.30300000 0.70218320
 2.12300000 2.22966826 1.41600000 1.24716078 2.45300000 1.94953559 0.98800000 1.05530505 2.73600000 2.68841954
 0.76100000 0.78651730 4.45200000 4.60096635 3.99700000 3.98369590 3.06700000 3.02022866 2.59400000 2.58516954
 2.34700000 2.36317154 4.99200000 5.02182318 3.43500000 3.48362405 4.27700000 4.31776219 3.29500000 3.29813241
 2.85700000 2.80576146 4.27200000 4.13621611 4.26900000 4.19380889 0.59700000 0.58070155 1.53300000 1.75112845
 1.49100000 1.60603258 3.20700000 3.26087930 0.31200000 0.50141831 4.49400000 4.60076024 4.17200000 4.23255234
 1.19300000 1.32791934 0.69000000 0.67618075 0.05100000 0.37971874 6.62700000 6.12615671 0.91100000 0.95013754
 1.07600000 1.07254848 3.80700000 3.82519921 4.43900000 4.37210246 1.49800000 1.47640445 0.09900000 1.06307705
 0.01100000 0.05389056 5.76400000 4.74805644 1.72400000 1.92285203 2.37300000 2.33771717 1.06800000 0.99753548
 4.19200000 2.78017715 1.52900000 1.70677476 3.43300000 3.40376701 4.83500000 4.85486815 3.35900000 3.24139824
 0.18400000 0.82930275 5.11000000 5.48191793 0.79100000 0.72410598 0.21100000 0.33062091 6.06600000 5.69888923
 2.77300000 2.78764639 2.08500000 1.99463013 2.92300000 2.90830866 0.00900000 0.05475938 0.06600000 0.87391322
 2.53100000 2.52155537 0.20500000 0.16146185 0.00000000 -0.06103006 2.88900000 3.11059783 2.59700000 2.71368160
 4.31900000 4.23493771 0.65200000 0.62373325 0.01700000 0.05006760 4.04800000 4.04889328 2.86100000 2.92715089
 4.10200000 3.94507713 2.52800000 2.46427089 0.08200000 0.05497246 0.37900000 0.57518708 4.01700000 3.46281483
 6.67800000 5.51652076 2.23000000 2.34436104 1.48500000 1.50967012 2.31100000 2.24584957 2.11100000 2.02352190
 0.23800000 0.20412667 0.11700000 0.19134301 1.43800000 1.50139279 0.02600000 0.32609574 3.28500000 3.35738817
 5.14700000 4.81644118 2.41200000 2.34329720 1.51000000 1.52025447 1.34200000 1.34386712 0.86100000 0.93520354
 2.24100000 2.11376496 0.96100000 0.71222661 2.91200000 2.83911058 2.46700000 2.60640698 0.06700000 -0.00821592
 0.12400000 0.22360771 0.43500000 0.49837913 3.69900000 3.36250631 0.28100000 0.59442100 2.60700000 2.46314904
 4.03700000 4.13449023 3.54300000 4.12142271 0.32700000 0.78924434 1.45500000 1.55689745 2.96600000 2.96849938
 0.66200000 0.52715502 0.00200000 -0.27361065 2.94800000 2.95492474 2.78600000 2.61592232 2.95100000 2.98161517
 1.32000000 1.74854332 1.79700000 2.06773237 3.35900000 3.44255000 2.45400000 2.43189518 3.25700000 3.59143209
 4.19500000 4.17689264 2.35400000 2.39415764 1.19300000 1.27467744 4.60500000 4.67874399 0.89900000 0.71222268
 0.23400000 0.12123426 2.62800000 2.50505860 0.52100000 0.43466571 1.49700000 1.23944440 3.33200000 3.35359842
 2.99100000 2.98167911 2.72100000 2.73110338 3.66400000 3.27770757 2.99700000 3.00193019 0.05300000 -0.10833999
 2.16400000 2.19822994 1.37900000 1.43322200 6.49400000 6.31834740 0.67900000 0.69451909 4.14700000 4.23120651
 0.38300000 0.45462600 0.38800000 0.19977557 0.00100000 0.24276791 0.24800000 0.43856024 3.84800000 3.80911472
 2.27500000 2.26789419 1.84600000 1.89132133 0.21600000 0.12101861 0.97100000 0.80460893 2.36800000 2.36633497
 3.29500000 3.42235146 3.02900000 2.83780714 2.06400000 2.07746617 1.86000000 1.98525859 3.64400000 3.80212520
 0.02800000 0.02807336 5.20200000 5.13513288 3.67800000 4.07498216 1.75900000 1.79797138 0.57700000 0.58237218
 1.15300000 1.73876747 3.11100000 3.10087611 1.70500000 1.77615681 2.23100000 1.89150110 0.38700000 0.30762480
 0.77700000 0.76127857 2.50600000 2.56267843 4.31600000 4.24788596 1.07900000 1.08027646 1.21900000 1.12402629
 1.41400000 1.62442637 4.11000000 4.04273880 3.23000000 3.02781849 2.90700000 2.89374788 3.41800000 3.46042311
 0.84300000 0.90319059 0.67800000 0.59639699 3.40400000 3.29134869 0.81000000 0.74308239 0.21500000 0.04919225
 2.41500000 2.37912076 0.33800000 0.31358931 1.61400000 1.65045640 2.39200000 2.52522888 1.22700000 1.29379942
 1.06600000 1.18716458 4.37400000 4.05664690 0.16800000 0.24782815 4.25300000 4.20562045 3.71100000 3.74961289
 3.34200000 3.29069706 3.75700000 3.79634194 0.18500000 0.56644581 0.86600000 1.95850493 0.56700000 0.67367754
 0.50300000 0.60502069 3.50600000 3.50842742 5.03200000 4.95596326 1.11500000 1.04499080 3.29700000 3.36117775
 1.81100000 1.84750802 3.28500000 3.31281003 0.33600000 0.78501047 1.32000000 1.78504492 3.06700000 3.03821971
 0.20100000 0.23483760 1.01700000 1.18924956 3.92800000 3.90188210 5.05300000 4.91945167 3.75700000 3.82241557
 0.11700000 0.20562883 3.54300000 3.65134556 4.11800000 3.94311206 1.19700000 1.25644612 6.81700000 5.81571461
 0.83600000 1.16634297 0.89600000 0.99087420 0.55000000 0.55793447 1.51200000 1.40614494 1.10300000 1.00340910
 2.12100000 2.03341620 2.34000000 2.32300589 2.31800000 2.53743828 3.14400000 3.06013279 0.79500000 0.75754841
 3.94600000 4.16852763 0.36700000 0.32074122 2.09600000 2.04728900 4.80700000 4.78709132 3.08600000 3.28684491
 0.14000000 0.44553134 1.11200000 0.68834100 1.71100000 1.86656585 1.34000000 1.36305230 0.07400000 0.00039851
 0.08700000 0.00347628 1.64600000 1.55872205 4.44900000 4.07444112 1.03600000 0.94788078 1.59600000 1.52681782
 3.36600000 3.61246625 4.47800000 4.67620591 6.46800000 6.51050162 1.43300000 1.41426314 1.39000000 1.14548425
 4.02900000 4.09885001 0.61100000 0.61807332 0.08900000 0.13524020 3.35900000 3.41360928 0.95000000 1.44522765
 4.22300000 4.32689597 1.53600000 1.76800244 4.65300000 4.60143192 0.79600000 0.51294001 1.49100000 1.66098674
 0.03000000 0.25265624 5.92400000 5.99833137 3.75200000 3.81289135 1.31500000 1.50157446 2.10300000 1.96598619
 2.91900000 2.90131113 2.70300000 2.70098811 2.85500000 2.77585687 0.82400000 0.94063861 2.22000000 2.37147528
 3.94700000 3.97583537 1.15700000 1.18273500 1.80700000 1.82145163 0.62800000 0.68774054 1.06200000 1.04726250
 2.09800000 2.12965440 1.84700000 1.93121224 2.97600000 2.93314701 3.28500000 3.28347918 1.73700000 1.73807721
 3.19500000 3.14080846 3.45700000 3.38621671 1.08000000 1.05116302 1.48900000 1.42756084 3.23500000 3.03597165
 2.83900000 2.65027667 0.42100000 0.33611597 2.34400000 2.22623281 3.71100000 3.73818426 1.97500000 2.06386766
 0.23000000 0.31449694 0.22300000 0.23811220 0.67400000 0.63886125 3.70200000 3.87522727 0.60500000 0.64427137
 0.22700000 0.07506854 3.12600000 3.17604662 0.01800000 0.01293372 1.10500000 1.09678341 1.61600000 1.74520545
 0.66800000 0.87723966 0.74000000 0.77873222 0.10400000 0.10271846 4.23600000 3.99373340 0.28200000 0.12009253
 0.67400000 0.77475326 2.23100000 1.75518351 0.21100000 0.34584188 4.79500000 4.85597483 1.30600000 1.62654724
 2.50100000 2.61970374 0.76900000 3.75904246 5.05300000 4.91691085 2.20900000 2.18838680 6.91000000 6.87750248
 0.28400000 0.51943412 1.34000000 1.24027436 0.67800000 0.68106109 0.20100000 0.20460187 3.26100000 3.37400941
 0.34200000 0.51180367 2.86300000 2.86686325 0.06100000 0.07003021 0.41400000 0.77471334 1.95200000 1.97477502
 1.58900000 1.92320615 0.73500000 0.69683654 0.99600000 0.90832599 2.23000000 1.76731981 5.03600000 5.00668062
 0.66700000 1.43557569 0.44300000 0.84450955 3.96700000 3.89400249 3.37500000 3.40983538 0.00400000 -0.14202554
 0.84300000 1.29970413 2.61000000 2.67206260 2.52100000 2.40607951 1.82000000 1.82387907 6.20200000 6.13882584
 1.65600000 1.57471915 1.56200000 1.51861060 1.00500000 0.95041748 0.47300000 0.68731140 2.31800000 2.26645180
 1.89700000 1.81474671 7.16400000 5.83711166 0.20500000 0.12871527 2.68400000 4.58481758 3.05600000 3.10899066
 0.20800000 0.12177668 2.46700000 2.52017697 1.95700000 1.87989246 3.23500000 2.99405296 2.78100000 2.54609141
 3.98300000 4.03950595 2.73700000 2.15763554 3.40500000 3.30652645 3.08800000 3.13953234 0.92800000 0.75849966
 3.01300000 2.97604831 0.33700000 0.45777251 1.44800000 2.18664505 2.04400000 1.71855492 1.32000000 1.72034847
 2.09200000 2.22169648 1.18500000 0.96739477 3.87900000 4.01752061 1.37800000 1.38167877 0.19100000 0.15241354
 1.59000000 1.43923415 2.35400000 2.33746138 2.62800000 2.58403941 0.67400000 0.76314280 3.59500000 3.23666719
 0.72200000 0.66918366 4.62300000 4.23967992 0.30300000 0.29798455 4.06600000 4.14437963 1.15200000 1.44560290
 3.07200000 3.02048135 0.64900000 0.71776766 0.05200000 0.01234016 3.31400000 3.35785207 2.94800000 2.94221120
 0.45800000 0.35424296 3.12300000 3.01198760 2.35400000 2.26283019 0.03300000 0.09742065 0.43200000 0.30865796
 4.11800000 3.81896963 3.98500000 4.02968234 4.57700000 4.17209125 3.53500000 3.54227593 1.78200000 1.92473791
 1.20400000 0.99357334 0.00200000 1.44930058 6.27200000 5.94569064 2.31100000 2.33893584 3.81300000 3.88907456
 3.19800000 3.19714781 2.08300000 1.57065768 3.71900000 3.74753651 2.97600000 2.66831769 0.68100000 0.69440315
 2.61200000 2.35360009 1.30800000 1.48308548 2.78700000 2.67495281 0.83500000 0.72149695 3.11100000 2.92771235
 0.54900000 0.28160602 2.89200000 2.87348349 4.75700000 5.19413111 2.39300000 2.25234063 1.75800000 1.98873416
 5.07100000 5.09526036 2.40600000 2.46997895 0.49600000 0.24987799 2.42000000 2.27930170 0.68300000 0.58112319
 1.65600000 2.04067854 2.12500000 1.97274768 1.95700000 2.01901531 9.99900000 3.38498653 1.54700000 1.41942375
 4.99100000 4.88479079 0.30500000 1.80587062 1.12700000 1.03321005 0.52000000 0.28064037 2.79500000 2.82331293
 2.38800000 2.20676522 1.52200000 1.42298866 3.35100000 2.64331285 0.25300000 0.05749625 4.93200000 5.08015669
 2.50500000 2.54265371 0.94300000 0.75566365 6.69600000 6.48682038 0.00000000 -0.21132659 0.96000000 0.84265934
 3.79400000 4.05906585 0.89200000 1.03368879 3.18300000 3.12700074 0.86900000 0.54370712 7.16200000 6.97137831
 2.12600000 2.38098958 0.89000000 0.61375200 1.16400000 1.11788344 1.42700000 1.60848112 2.35400000 2.18449525
 3.17800000 3.10957827 3.40400000 3.36786541 2.77500000 2.51159242 1.73800000 1.80079499 2.20900000 2.62409476
 0.00600000 0.78970522 0.49800000 0.30968466 0.69000000 0.65025095 9.99900000 4.06948789 1.34000000 1.30771783
 3.89900000 3.82686652 5.07500000 5.09982101 4.25300000 4.21714874 0.48100000 0.67054208 0.53800000 0.62391641
 3.61600000 3.37171013 3.16200000 3.24110785 1.87200000 1.74045751 4.02900000 3.43008727 3.16500000 3.20143286
 4.44900000 3.79896933 2.22000000 2.07365753 0.50600000 0.46798517 4.44700000 4.38832604 0.22400000 1.88309471
 1.60400000 1.42437943 6.62200000 6.49453881 2.12600000 2.51083599 0.24000000 0.42692413 1.04800000 1.02475865
 4.43800000 4.55601197 2.30800000 2.31260409 0.84300000 0.80073283 2.05100000 2.10178491 2.20100000 1.90311488
 1.25500000 1.27422254 0.20700000 0.18820600 3.54400000 3.51661432 2.86200000 2.74220553 1.30600000 1.26357111
 6.89700000 6.40560763 1.81400000 1.71997965 0.24400000 0.46965596 2.60700000 2.53394086 4.02800000 3.96812570
 1.95900000 2.54162835 5.04700000 5.03141304 3.90000000 4.11424819 0.92600000 1.44627563 0.14100000 0.41955069
 0.23600000 0.35857746 0.98100000 1.11306442 0.17900000 0.17858573 3.37200000 3.27327028 0.97900000 1.02423935
 0.16500000 0.23606660 4.25500000 4.24582418 1.19900000 1.23805229 3.32700000 3.35149626 1.43500000 1.47025550
 3.62700000 3.77926904 5.14900000 5.10083709 0.41300000 0.32737716 2.11100000 1.97897143 3.06400000 2.95129131
 1.29700000 1.28568598 0.11200000 0.37841784 0.58600000 1.22184564 1.89800000 2.11832139 0.01800000 0.10219443
 0.22700000 0.14261506 1.72900000 1.73756191 0.09700000 0.16669363 0.45100000 0.48005947 0.38700000 0.88790700
 0.37300000 0.37428098 3.79900000 3.88587857 0.97400000 0.94563048 3.67400000 3.48554014 4.37200000 4.85391564
 4.84400000 4.75148583 2.97400000 3.01042370 0.41800000 0.53002534 1.78200000 1.62957470 2.58700000 2.90228537
 6.71800000 6.47394753 2.25100000 1.96452429 3.23200000 3.28990977 0.19300000 0.16982851 3.10000000 3.11192261
 2.81400000 2.98596563 0.71800000 1.12902553 1.61500000 2.17714659 1.49200000 1.75133383 1.76800000 1.69582401
 4.43800000 3.73398505 0.02700000 0.35884756 3.02200000 3.01929677 3.15900000 3.20071410 2.70000000 2.73521620
 5.61200000 5.39551823 0.92600000 0.81026535 5.26100000 5.38731249 0.00000000 0.03851737 0.73500000 0.64058920
 2.24900000 2.49367639 0.34400000 1.06937424 1.11200000 1.30567510 5.14700000 5.03170499 2.65900000 2.87841460
 0.48100000 0.44710530 0.31900000 0.38221293 0.46600000 0.44359038 1.43900000 1.42989806 3.06700000 2.82486471
 0.28000000 0.36474921 2.89300000 2.91382368 3.31800000 3.29985412 0.89900000 0.80048859 2.39600000 2.41692619
